copious180	Xanthophyllum Kunstleri	Xanthophyllum kunstleri
copious181	C. e. samarensis	Corvus enca subsp. samarensis
copious181	Corvus enca	Corvus enca
copious181	Corvus enca sierramadrensis	Corvus enca subsp. sierramadrensis
copious182	P. Stapfianus	Pachynocarpus stapfianus
copious182	P. umbonatus	Pachynocarpus umbonatus
copious182	P. Wallichii	Pachynocarpus wallichii
copious182	Pachynocarpus Stapfianus	Pachynocarpus stapfianus
copious182	V. Wallichii	Vatica wallichii
copious182	Vatica ruminata	Vatica ruminata
copious183	Shorea laccifera	Shorea laccifera
copious183	Shorea robusta	Shorea robusta
copious183	Shorea Talura	Shorea talura
copious183	Shorea Tumbugaia	Shorea tumbugaia
copious183	V. laccifera	Vatica laccifera
copious183	V. lancaefolia	V. lancaefolia
copious183	V. Roxburghiana	V. roxburghiana
copious183	V. tumbugaia	Vatica tumbugaia
copious184	Ji. elegans	Ji. elegans
copious184	M. cordifolia	Monoporandra cordifolia
copious184	V. acuminata	Vateria acuminata
copious184	V. indiea	Vateria indiea
copious184	V. malabarica	Vateria malabarica
copious184	Vateria ceyianica	Vateria ceyianica
copious184	Vateria lancecefolia	Vateria lancecefolia
copious185	Cuculus poliocephalus	Cuculus poliocephalus
copious185	Cuculus radiatus	Cuculus radiatus
copious186	H. eglandulosa	H. eglandulosa
copious186	H. glabra	H. glabra
copious186	H. odorata	H. odorata
copious186	H. parviflora	H. parviflora
copious186	H. Wightiana	H. wightiana
copious186	H. Wightiana var. glabra	H. wightiana var. glabra
copious188	Clerodendron discolor	Clerodendron discolor
copious188	Eugeissonia utilis	Eugeissonia utilis
copious189	Picus Manillensis	Picus manillensis
copious189	Picus Philippinarum	Picus philippinarum
copious190	C. gorgonians	C. gorgonians
copious190	C. rubrum	C. rubrum
copious190	C. secundum	C. secundum
copious192	Cordia myxa	Cordia myxa
copious192	Dipterocarpus mangachapoi	Dipterocarpus mangachapoi
copious192	H. pierrei	Hopea pierrei
copious192	Hopea acuminata	Hopea acuminata
copious192	Mocanera mangachapoi	Mocanera mangachapoi
copious192	Parashorea plicata	Parashorea plicata
copious192	S. balangeran	S. balangeran
copious192	V. aptheranthera	Vatica aptheranthera
copious192	Vatica apteranthera	Vatica apteranthera
copious192	V. mangachapoi	Vatica mangachapoi
copious192	Vatica mangachapoi	Vatica mangachapoi
copious192	Vatica sinensis	Vatica sinensis
copious193	S. arcitafa	Saurauja arcitafa
copious193	S. cerea	Saurauja cerea
copious193	S. fasciculata	Saurauja fasciculata
copious193	S. manrotricha	Saurauja manrotricha
copious193	S. punduanaa	Saurauja punduanaa
copious193	S. Roxburghii	Saurauja roxburghii
copious193	S. tristyla	Saurauja tristyla
copious193	Stachytirus himalaicus	Stachytirus himalaicus
copious194	Arenga saccharifera	Arenga saccharifera
copious195	Aracheirafiter niasicus	Aracheirafiter niasicus
copious195	Astropecten granula-rosaster symbolicus	Astropecten granularosaster subsp. symbolicus
copious195	Astropecten granulatus	Astropecten granulatus
copious195	Atelorias anacanthus	Atelorias anacanthus
copious195	Brisingella fragilis	Brisingella fragilis
copious195	Cheiraster inops	Cheiraster inops
copious195	Cheiraster niasicus	Cheiraster niasicus
copious195	Cnemidaster wyvillii	Cnemidaster wyvillii
copious195	Coronaster halicepus	Coronaster halicepus
copious195	Ctenodiscus orientalis	Ctenodiscus orientalis
copious195	Distolasterias euplecta	Distolasterias euplecta
copious195	Fromia japonica	Fromia japonica
copious195	Henricia densispina	Henricia densispina
copious195	Hymenasterides stenognathus	Hymenasterides stenognathus
copious195	Hymenasterides zenognathiis	Hymenasterides zenognathiis
copious195	Iconaster longimanus	Iconaster longimanus
copious195	Luidia aspera	Luidia aspera
copious195	Mediaster ovatus	Mediaster ovatus
copious195	Nardoa tuberculata	Nardoa tuberculata
copious195	Nepanthia maculata	Nepanthia maculata
copious195	Ophidiaster fuscus	Ophidiaster fuscus
copious195	Ophidiaster tuberifer	Ophidiaster tuberifer
copious195	Pectinaster hylacanhenricia densispina	Pectinaster hylacanhenricia subsp. densispina
copious195	Pectinaster hylacanthus	Pectinaster hylacanthus
copious195	Persephonaster anchistus	Persephonaster anchistus
copious195	Pseudarchaster jordani	Pseudarchaster jordani
copious195	Retaster insignis	Retaster insignis
copious195	Rosaster symbolicus	Rosaster symbolicus
copious195	Stegnohrisinga placoderma	Stegnohrisinga placoderma
copious195	Zoroaster ophiactis	Zoroaster ophiactis
copious196	Hyelaphus calamianensis	Hyelaphus calamianensis
copious196	Melanaxis basilanensis	Melanaxis basilanensis
copious196	Melanaxis breviceps	Melanaxis breviceps
copious196	Ussa ambrosianus	Ussa ambrosianus
copious196	Ussa barandanus	Ussa barandanus
copious196	Ussa brachyceros	Ussa brachyceros
copious197	H. hippopus	H. hippopus
copious197	Symbiodinum microadriaticum	Symbiodinum microadriaticum
copious197	T. crocea	Tridacna crocea
copious197	T. derasa	Tridacna derasa
copious197	T. gigas	Tridacna gigas
copious197	T. maxima	Tridacna maxima
copious197	T. squamosa	Tridacna squamosa
copious197	Tridacna crocea	Tridacna crocea
copious198	H. porcellanus	Hippopus porcellanus
copious198	Hippopus hippopus	Hippopus hippopus
copious198	T. squamosa	T. squamosa
copious200	H. albescens	Hopea albescens
copious200	H. Curtisii	Hopea curtisii
copious200	H. globosa	Hopea globosa
copious200	H. Lowii	Hopea lowii
copious200	H. Mengerawan	Hopea mengerawan
copious200	H. micrantha	Hopea micrantha
copious200	H. multiflora	Hopea multiflora
copious200	H. nervosa	Hopea nervosa
copious200	H. nutans	Hopea nutans
copious200	H. Pierrei	Hopea pierrei
copious200	H. pubescens	Hopea pubescens
copious201	V. blancoana	Vatica blancoana
copious201	V. mangachapoi	Vatica mangachapoi
copious201	V. mindanensis	Vatica mindanensis
copious201	V. obtusifolia	Vatica obtusifolia
copious201	V. sorsogonensis	Vatica sorsogonensis
copious201	Vatica blancoana	Vatica blancoana
copious201	Vatica mangachapoi	Vatica mangachapoi
copious201	Vatica mindanensis	Vatica mindanensis
copious201	Vatica obtusifolia	Vatica obtusifolia
copious201	Vatica sorsogonensis	Vatica sorsogonensis
copious202	Dipterocarpus palosapis	Dipterocarpus palosapis
copious202	Hopea squamata	Hopea squamata
copious202	Shorea floribunda	Shorea floribunda
copious202	Shorea pallida	Shorea pallida
copious202	Shorea palosapis	Shorea palosapis
copious202	Shorea philippinensis	Shorea philippinensis
copious202	Shorea polita	Shorea polita
copious202	Shorea rugosa	Shorea rugosa
copious202	Shorea squamata	Shorea squamata
copious205	Hopea ovalifolia	Hopea ovalifolia
copious205	Hopea sp.	Hopea sp.
copious206	D. fulvus	D. fulvus
copious206	D. grandiflorus	D. grandiflorus
copious206	D. hasseltii	D. hasseltii
copious206	D. hispidus	D. hispidus
copious206	D. turbinatus	D. turbinatus
copious206	D. velutinus	D. velutinus
copious206	Mocanera verniciflua	Mocanera verniciflua
copious207	Dipterocarpus oblongifolius	Dipterocarpus oblongifolius
copious207	Dryobalanops aromatica	Dryobalanops aromatica
copious207	S. curtisii	Shorea curtisii
copious207	S. panifolia	Shorea panifolia
copious207	S. platyclados	Shorea platyclados
copious207	Shorea curtisii	Shorea curtisii
copious207	Shorea leprosula	Shorea leprosula
copious207	Shorea macrophylla	Shorea macrophylla
copious207	Shorea stenoptera	Shorea stenoptera
copious207	Trigona spp.	Trigona spp.
copious207	Vatica rassak	Vatica rassak
copious209	A. calophylla	Anisoptera calophylla
copious209	A. thurifera	Anisoptera thurifera
copious209	A. tomentosa	Anisoptera tomentosa
copious209	A. Vidaliana	Anisoptera vidaliana
copious209	Anisoptera thurifera	Anisoptera thurifera
copious209	Anisoptera Vidaliana	Anisoptera vidaliana
copious209	Dipterocarpus Malaanonan	Dipterocarpus malaanonan
copious209	Mocanera Malaanonan	Mocanera malaanonan
copious209	Pentacme contorta	Pentacme contorta
copious209	Pentacme paucinervis	Pentacme paucinervis
copious209	Shorea contorta	Shorea contorta
copious209	Shorea Malaanonan	Shorea malaanonan
copious209	Shorea polita	Shorea polita
copious210	Nautilus pompilius	Nautilus pompilius
copious210	Trochus niloticus	Trochus niloticus
copious210	Turbo marmoratus	Turbo marmoratus
copious211	Acropora millepora	Acropora millepora
copious211	Acropora muricata	Acropora muricata
copious211	Acropora surculosa	Acropora surculosa
copious211	Dictyota pulchella	Dictyota pulchella
copious211	Diploria strigosa	Diploria strigosa
copious211	Favia fragum	Favia fragum
copious211	Fungia fungites	Fungia fungites
copious211	Goniopora tenuidens	Goniopora tenuidens
copious211	Halimeda opuntia	Halimeda opuntia
copious211	Laurencia papulosa	Laurencia papulosa
copious211	Lobophora variegata	Lobophora variegata
copious211	Lyngbya majuscula	Lyngbya majuscula
copious211	Lyngbya polychroa	Lyngbya polychroa
copious211	Montipora capitata	Montipora capitata
copious211	Oxypora lacera	Oxypora lacera
copious211	P. damicornis	Pocillopora damicornis
copious211	Padina sp.	Padina sp.
copious211	Platygyra daedalea	Platygyra daedalea
copious211	Pocillopora damicornis	Pocillopora damicornis
copious211	Pontes asteroides	Pontes asteroides
copious211	Sargassum polycystum	Sargassum polycystum
copious211	Stylophora pistillata	Stylophora pistillata
copious211	Viva sp.	Viva sp.
copious212	Emballonura alecto	Emballonura alecto
copious212	P. balutus	Pteropus balutus
copious212	P. pumilus	Pteropus pumilus
copious212	P. tablas	Pteropus tablas
copious212	P. tablasi	P. tablasi
copious212	Pteropus hypomelanus	Pteropus hypomelanus
copious212	Pteropus pumilus	Pteropus pumilus
copious212	R. arcuatus	Rhinolophus arcuatus
copious212	R. inops	Rhinolophus inops
copious212	R. subrufus	Rhinolophus subrufus
copious212	Rhinolophus arcuatus	Rhinolophus arcuatus
copious212	Rhinolophus inops	Rhinolophus inops
copious213	Corvus purpurascens	Corvus purpurascens
copious213	Corvus Sinensis	Corvus sinensis
copious214	Betinodendron Korthals	Betinodendron korthals
copious214	H. Dryobalanoides	H. dryobalanoides
copious214	H. micrantha	H. micrantha
copious214	R. Kunstleri	Retinodendron kunstleri
copious214	R. paucifiorum	Retinodendron paucifiorum
copious214	R. Rassah	Retinodendron rassah
copious214	Retinodendron Kunstleri	Retinodendron kunstleri
copious214	Stemoporus Wightii	Stemoporus wightii
copious214	V. Ceylonica	Vateria ceylonica
copious214	V. indica	Vateria indica
copious214	V. Roxburghiana	Vateria roxburghiana
copious214	V. scaphula	Vatica scaphula
copious214	Vateria lanceaefolia	Vateria lanceaefolia
copious215	Casuarina equisetifolia	Casuarina equisetifolia
copious215	Metroxylon sanu	Metroxylon sanu
copious215	Nypa fruticans	Nypa fruticans
copious215	Prosopis julilora	Prosopis julilora
copious215	Wedelia biflora	Wedelia biflora
copious217	Gracula grillivora	Gracula grillivora
copious217	Gracula tristis	Gracula tristis
copious217	Merula Philippensis	Merula philippensis
copious218	Cypraea tigris	Cypraea tigris
copious218	Haliotis sp.	Haliotis sp.
copious218	Haliotis tuberculatus	Haliotis tuberculatus
copious218	Nautilus nautilus	Nautilus nautilus
copious218	Nautilus pompilius	Nautilus pompilius
copious218	P. margaritifera	Pinctada margaritifera
copious218	Pinctada maxima	Pinctada maxima
copious218	Pinctada sp.	Pinctada sp.
copious218	Placuna placenta	Placuna placenta
copious218	Strombus gigas	Strombus gigas
copious218	Trochus niloticus	Trochus niloticus
copious218	Turbo marmoratus	Turbo marmoratus
copious220	Uca rathbunae	Uca rathbunae
copious221	Cosymbotus platyurus	Cosymbotus platyurus
copious221	Hemidactylus garnoti	Hemidactylus garnoti
copious221	Hemidactylus platyurus	Hemidactylus platyurus
copious221	Stellio platyurus	Stellio platyurus
copious222	Doona macrophylla	Doona macrophylla
copious222	S. oblongifolia	S. oblongifolia
copious222	Shorea brevipetiolaris	Shorea brevipetiolaris
copious222	Shorea stipularis var. minor	Shorea stipularis var. minor
copious223	Carangoidt sophthalmotnia	Carangoidt sophthalmotnia
copious222	S. oblongifolia	Shorea oblongifolia
copious223	Caranx affinis	Caranx affinis
copious223	Caranx cynodon	Caranx cynodon
copious223	Caranx freeri	Caranx freeri
copious223	Caranx ophthalmotsenia	Caranx ophthalmotsenia
copious223	Caranx speciosus	Caranx speciosus
copious223	Scomber speciosus	Scomber speciosus
copious224	C. impar	Chrysops impar
copious224	Chr. unizonalis	Chrysops unizonalis
copious224	Chrysops dispar	Chrysops dispar
copious224	Chrysops signifer	Chrysops signifer
copious224	Haematopota lunulata	Haematopota lunulata
copious224	Haematopota sp.	Haematopota sp.
copious224	Tabanus pictipennis	Tabanus pictipennis
copious225	P. banahao	Platymantis banahao
copious225	Platymantis guentheri	Platymantis guentheri
copious225	Platymantis negrosensis	Platymantis negrosensis
copious226	P. luzonensis	Platymantis luzonensis
copious226	Platymantis luzonensis	Platymantis luzonensis
copious226	P. banahao	Platymantis banahao
copious226	Platymantis guentheri	Platymantis guentheri
copious226	Platymantis negrosensis	Platymantis negrosensis
copious229	Cambogia crassifolia	Cambogia crassifolia
copious229	Dipterocarpus grandiflorus	Dipterocarpus grandiflorus
copious229	Dipterocarpus vernicifluus	Dipterocarpus vernicifluus
copious229	G. calleryi	Garcinia calleryi
copious229	G. venulosa	Garcinia venulosa
copious229	Garcinia cowa	Garcinia cowa
copious229	Garcinia cumingiana	Garcinia cumingiana
copious229	Garcinia dulcis	Garcinia dulcis
copious229	Garcinia sp.	Garcinia sp.
copious229	Horsfieldia ardisiifolia	Horsfieldia ardisiifolia
copious229	Mocanera grandiflora	Mocanera grandiflora
copious229	Mocanera verniciflua	Mocanera verniciflua
copious229	Stalagmltis cambogioides	Stalagmltis cambogioides
copious230	R. Kunstleri	Retinodendron kunstleri
copious230	R. pallidium	Retinodendron pallidium
copious230	R. Scortechinii	Retinodendron scortechinii
copious230	Retinodendron pallidium	Retinodendron pallidium
copious230	Retinodendron Rassalc	Retinodendron rassalc
copious230	Retinodendron Scortechinii	Retinodendron scortechinii
copious230	V. lancecefolia	Vatica lancecefolia
copious230	Vatica pallida	Vatica pallida
copious231	Ceratophryne nasuta	Ceratophryne nasuta
copious231	M. m. ligayae	Megophrys monticola subsp. ligayae
copious231	M. m. monticola	Megophrys monticola subsp. monticola
copious231	M. m. nasuta	Megophrys monticola subsp. nasuta
copious231	Megalophrys montana	Megalophrys montana
copious231	Megalophrys nasuta	Megalophrys nasuta
copious231	Megophrys monticola	Megophrys monticola
copious231	Megophrys monticola nasuta	Megophrys monticola subsp. nasuta
copious231	Megophrys monticola stejnegeri	Megophrys monticola subsp. stejnegeri
copious231	Megophrys nasuta	Megophrys nasuta
copious232	Cephalopholis argus	Cephalopholis argus
copious232	Epibulus insidiat	Epibulus insidiat
copious232	Katsuwonus pelamis	Katsuwonus pelamis
copious232	Monotaxis grandoculis	Monotaxis grandoculis
copious232	Myripristis murdjan	Myripristis murdjan
copious232	Paradicichthys venenatus	Paradicichthys venenatus
copious232	Scams microrhinos	Scams microrhinos
copious232	Scars caeruleus	Scars caeruleus
copious232	Sphyraena barracuda	Sphyraena barracuda
copious232	Variola loutiforska	Variola loutiforska
copious232	Plectropomus oligacanthus	Plectropomus oligacanthus
copious232	Plectropomus truncatus	Plectropomus truncatus
copious233	Hopea gratissima	Hopea gratissima
copious233	Shorea gratissima	Shorea gratissima
copious233	Shorea Ridleyana	Shorea ridleyana
copious234	C. lagenaria villosa	C. lagenaria subsp. villosa
copious234	Calabazabianea sp.	Calabazabianea sp.
copious234	L. clavata	L. clavata
copious234	L. vulgaris	L. vulgaris
copious235	Anisoptera odorata	Anisoptera odorata
copious235	Hopea grandiflora	Hopea grandiflora
copious235	Shorea Talura	Shorea talura
copious235	Synaptea grandiflora	Synaptea grandiflora
copious235	Synaptea odorata	Synaptea odorata
copious235	V. chinensis	Vatica chinensis
copious235	Valeria Boxburghiana	Valeria boxburghiana
copious235	Vatica chinensis	Vatica chinensis
copious235	Vatica grandiflora	Vatica grandiflora
copious235	Vatica laccifera	Vatica laccifera
copious235	Vatica Roxburghiana	Vatica roxburghiana
copious236	Adinandra dumosa	Adinandra dumosa
copious236	Adinandra sylvestris	Adinandra sylvestris
copious236	Archytaea Vahlii	Archytaea vahlii
copious236	Cleyera rubiginosa	Cleyera rubiginosa
copious236	Dryobalanops Camphora	Dryobalanops camphora
copious236	Gossypium brasiliense	Gossypium brasiliense
copious236	S. coccinea	Sterculia coccinea
copious236	Saurauja sp.	Saurauja sp.
copious236	Saurauja tristyla	Saurauja tristyla
copious236	Sterculia laevis	Sterculia laevis
copious236	Ternstroemia acuminata	Ternstroemia acuminata
copious236	Ternstroemia cuspidata	Ternstroemia cuspidata
copious236	Ternstroemia pentdpetdla	Ternstroemia pentdpetdla
copious236	Ternstroemia rubiginosa	Ternstroemia rubiginosa
copious236	Ternstroemia serrata	Ternstroemia serrata
copious237	Bodianus maculatus	Bodianus maculatus
copious237	Plectropomus truncatus	Plectropomus truncatus
copious238	C. brachyotis	C. brachyotis
copious238	Ficus spp.	Ficus spp.
copious238	Freycinetia sp.	Freycinetia sp.
copious238	Harpyionycteris whiteheadi	Harpyionycteris whiteheadi
copious240	Cornufer subterrestris	Cornufer subterrestris
copious240	Kaloula rigida	Kaloula rigida
copious240	Oxyrhabdium leporinum	Oxyrhabdium leporinum
copious240	Peropus mutilatus	Peropus mutilatus
copious240	Polypedates leucomystax	Polypedates leucomystax
copious240	Rana luzonensis	Rana luzonensis
copious240	Rana magna	Rana magna
copious240	Sphenomorphus jagori	Sphenomorphus jagori
copious241	Anisoptera costata	Anisoptera costata
copious241	D. gracilis	Dipterocarpus gracilis
copious241	D. rotusus	Dipterocarpus rotusus
copious241	Dipterocarpus costatus	Dipterocarpus costatus
copious241	Dipterocarpus gracilis	Dipterocarpus gracilis
copious241	Dryobalanops lanceolata	Dryobalanops lanceolata
copious241	S. curtisii	Shorea curtisii
copious241	Shorea curtisii	Shorea curtisii
copious241	Shorea smithiana	Shorea smithiana
copious242	Gymnura poecilura	Gymnura poecilura
copious242	Parapns diploma	Parapns diploma
copious242	Ram pastinaca variety altavela	Ram pastinaca var. altavela
copious243	H. thoracieus	Halictus thoracieus
copious243	Halictus philippinensis	Halictus philippinensis
copious243	Halictus philippinensis var. nigritarselhis	Halictus philippinensis var. nigritarselhis
copious243	Halictus thoracicus sublustrans	Halictus thoracicus subsp. sublustrans
copious243	Homalanthus populneus	Homalanthus populneus
copious244	H. sepikensis	Horsfieldia sepikensis
copious244	H. spicata	Horsfieldia spicata
copious244	H. spicata var. sepikensis	Horsfieldia spicata var. sepikensis
copious244	Horsfieldia sepikensis	Horsfieldia sepikensis
copious244	Horsfieldia spicata	Horsfieldia spicata
copious244	Horsfieldia spicata var. sepikensis	Horsfieldia spicata var. sepikensis
copious245	P. interruptum	Phacelophrynium interruptum
copious245	Phacelophrynium interruptum	Phacelophrynium interruptum
copious245	Pliryviym hiirmiphim	Pliryviym hiirmiphim
copious246	H. cordifolia	H. cordifolia
copious246	S. astrotricha	Sunaptea astrotricha
copious246	S. batttafnensis	Sunaptea batttafnensis
copious246	S. disticha	Sunaptea disticha
copious246	S. Dyeri	Sunaptea dyeri
copious246	S. faginca	Sunaptea faginca
copious246	S. scabriuscula	Sunaptea scabriuscula
copious246	Vateria (Stemonoporus) scabriuscula	Vateria scabriuscula
copious246	Vatica cordifolia	Vatica cordifolia
copious246	Vatica scabriuscula	Vatica scabriuscula
copious247	Haplonycteris fischeri	Haplonycteris fischeri
copious247	Otopteropus cartilagonodus	Otopteropus cartilagonodus
copious247	P. jagori	Ptenochirus jagori
copious247	Ptenochirus jagori	Ptenochirus jagori
copious247	Pteropus hypomelanus	Pteropus hypomelanus
copious247	Pteropus pumilus	Pteropus pumilus
copious248	Kerivoula hardwickii	Kerivoula hardwickii
copious248	Kerivoula jagorii	Kerivoula jagorii
copious248	Kerivoula pellucida	Kerivoula pellucida
copious248	Miniopterus tristis	Miniopterus tristis
copious248	Murina cyclotis	Murina cyclotis
copious248	Vespertilio hardwickii	Vespertilio hardwickii
copious248	Vespertilio pellucidus	Vespertilio pellucidus
copious248	Vespertilio suillus	Vespertilio suillus
copious248	Vespertilio tristis	Vespertilio tristis
copious249	D. fulvus	Dipterocarpus fulvus
copious249	D. velutinus	Dipterocarpus velutinus
copious249	Dipterocarpus grandiflorus	Dipterocarpus grandiflorus
copious249	Dipterocarpus vernicifluus	Dipterocarpus vernicifluus
copious249	G. acuminata	Gordonia acuminata
copious249	G. fragrans	Gordonia fragrans
copious249	Gordonia fragrans	Gordonia fragrans
copious249	Gordonia luzonica	Gordonia luzonica
copious249	Gordonia vidalii	Gordonia vidalii
copious249	P. plicata	Parashorea plicata
copious249	P. Warburgii	Parashorea warburgii
copious249	Parashorea plicata	Parashorea plicata
copious250	Petosiris pars	Petosiris pars
copious252	Shorea acuminata	Shorea acuminata
copious252	Shorea disticha	Shorea disticha
copious252	Shorea macroptera	Shorea macroptera
copious253	D. alatus	Dipterocarpus alatus
copious253	D. angustifolius	Dipterocarpus angustifolius
copious253	D. costahis	Dipterocarpus costahis
copious253	D. costatus	Dipterocarpus costatus
copious253	D. fagineus	Dipterocarpus fagineus
copious253	D. gracilis	Dipterocarpus gracilis
copious253	D. griffithii	Dipterocarpus griffithii
copious253	D. intri-catus	Dipterocarpus intricatus
copious253	D. lamellatus	Dipterocarpus lamellatus
copious253	D. Lemeslei	Dipterocarpus lemeslei
copious253	D. Loioii	Dipterocarpus loioii
copious253	D. pilosus	Dipterocarpus pilosus
copious254	E. pantherinus	Epinephelus pantherinus
copious254	E. tauvina	Epinephelus tauvina
copious254	Epinephelus sp.	Epinephelus sp.
copious254	Lais calcarifer	Lais calcarifer
copious254	Promicrops itaiara	Promicrops itaiara
copious255	Dipterocarpus guiso	Dipterocarpus guiso
copious255	Euphoria malaanonan	Euphoria malaanonan
copious255	Mocanera guiso	Mocanera guiso
copious255	Shorea guiso	Shorea guiso
copious255	Shorea malaanonan	Shorea malaanonan
copious255	Shorea robusta	Shorea robusta
copious256	Fimbristylis bispicata	Fimbristylis bispicata
copious256	Fimbristylis nutans	Fimbristylis nutans
copious257	Acrotrema costatum	Acrotrema costatum
copious257	Balanocarpus heimii	Balanocarpus heimii
copious257	D. excelsa	Dillenia excelsa
copious257	D. excelsa var. tomentella	Dillenia excelsa var. tomentella
copious257	D. eximia	Dillenia eximia
copious257	D. grandifolia	Dillenia grandifolia
copious257	D. indica	Dillenia indica
copious257	D. pulchella	Dillenia pulchella
copious257	D. pyrifolia	Dioscorea pyrifolia
copious257	D. reticulata	Dillenia reticulata
copious257	D. suffruticosa	Dillenia suffruticosa
copious257	Dillenia albiflos	Dillenia albiflos
copious257	Dillenia sp.	Dillenia sp.
copious257	Dioscorea lamprocaula	Dioscorea lamprocaula
copious257	Dioscorea sp.	Dioscorea sp.
copious257	Dryobalanops aromatica	Dryobalanops aromatica
copious257	T. fagifolia	Tetracera fagifolia
copious257	T. indica	Tetracera indica
copious257	T. sarmentosa	Tetracera sarmentosa
copious257	Tetracera arborescens	Tetracera arborescens
copious258	Laelaps spinigera	Laelaps spinigera
copious259	Acerodon jubatus	Acerodon jubatus
copious259	Pteropus aurinuchalis	Pteropus aurinuchalis
copious262	Aulax papaveris	Aulax papaveris
copious262	Papaver rhoeas	Papaver rhoeas
copious263	Artocarpus lanceofolia	Artocarpus lanceofolia
copious263	Hopea Wightiana	Hopea wightiana
copious263	Vateria indica	Vateria indica
copious264	Buccinum Iseve sinuatum	Buccinum iseve subsp. sinuatum
copious264	Buccinum unicolor	Buccinum unicolor
copious264	Buccinum unicolorum	Buccinum unicolorum
copious264	C. Dentata	Columbella dentata
copious264	C. tigrina	Columbella tigrina
copious264	C. variegata	Columbella variegata
copious264	C. versicolor	Columbella versicolor
copious264	Columbella pardalina	Columbella pardalina
copious264	Columbella scripta	Columbella scripta
copious264	Nassa algida	Nassa algida
copious264	Nassa coronata	Nassa coronata
copious264	Nassa omnicolor	Nassa omnicolor
copious264	Nassa thersites	Nassa thersites
copious265	Shorea aitriculata	Shorea aitriculata
copious265	Shorea Maxwelliana	Shorea maxwelliana
copious266	Chanos chanos	Chanos chanos
copious266	P. affinis	Peneaus affinis
copious266	P. canaliculatus	Peneaus canaliculatus
copious266	P. incisipes	Peneaus incisipes
copious266	P. monodon	Peneaus monodon
copious266	Peneaus indicus	Peneaus indicus
copious267	M. demessa	Macrophiothrix demessa
copious267	M. elongate	Macrophiothrix elongate
copious267	M. hirsuta	Macrophiothrix hirsuta
copious267	Macrophiothrix lorioli	Macrophiothrix lorioli
copious267	Ophiothrix punctolimbata	Ophiothrix punctolimbata
copious268	C. godeffroyi	Calumia godeffroyi
copious268	C. profunda	Calumia profunda
copious269	D. acutangulus	Dipterocarpus acutangulus
copious269	D. Beccarii	Dipterocarpus beccarii
copious269	D. Beccarii var. glabrata	Dipterocarpus beccarii var. glabrata
copious269	D. prismaticus	Dipterocarpus prismaticus
copious269	Dipterocarpus appendiculatus	Dipterocarpus appendiculatus
copious269	Dipterocarpus Beccarianus	Dipterocarpus beccarianus
copious269	Dipterocarpus fagineus	Dipterocarpus fagineus
copious269	Dipterocarpus globosus	Dipterocarpus globosus
copious270	A. planci	Acanthaster planci
copious270	Acanthaster planci	Acanthaster planci
copious270	C. tritonis	Culcita tritonis
copious270	C. variegata	Culcita variegata
copious270	Culcita novaeguinea	Culcita novaeguinea
copious270	Linckia laevigata	Linckia laevigata
copious271	Chrysopila ferruginea	Chrysopila ferruginea
copious271	Chrysopila ferruginosa	Chrysopila ferruginosa
copious271	Chrysops dispar	Chrysops dispar
copious271	Diopsis subnotata	Diopsis subnotata
copious271	Eristalis errans	Eristalis errans
copious271	Nerius fuscus	Nerius fuscus
copious271	Ochromyia ferruginea	Ochromyia ferruginea
copious271	Psilopus vittatus	Psilopus vittatus
copious271	R. bicolor	Rosapha bicolor
copious271	Rosapha habilis	Rosapha habilis
copious271	Scholastes cinctus	Scholastes cinctus
copious271	Sphyracephala cothurnata	Sphyracephala cothurnata
copious271	Syrphus aegrotus	Syrphus aegrotus
copious272	P. idae	P. idae
copious272	P. rudis	P. rudis
copious273	Alionycteris paucidentata	Alionycteris paucidentata
copious273	Haplonycteris fischeri	Haplonycteris fischeri
copious273	Macroglossus minimus	Macroglossus minimus
copious273	Megaerops wetmorei	Megaerops wetmorei
copious273	Nyctimene rabori	Nyctimene rabori
copious273	Ptenochirus jagori	Ptenochirus jagori
copious273	Rousettus amplexicaudatus	Rousettus amplexicaudatus
copious274	Palaquium optimum	Palaquium optimum
copious275	Chloroxylon Dupada	Chloroxylon dupada
copious275	Vateria Indica	Vateria indica
copious275	Vateria malabarica	Vateria malabarica
copious275	Vateria Tndica	Vateria tndica
copious276	Autolytus triangulifera	Autolytus triangulifera
copious278	Gehyra baliola	Gehyra baliola
copious278	Gehyra mutilata	Gehyra mutilata
copious278	Gunung Kenepai	Gunung kenepai
copious278	Ilcmuhutylits baliolus	Ilcmuhutylits baliolus
copious281	C. biporcatus raninus	Crocodylus biporcatus subsp. raninus
copious281	C. porosus	Crocodylus porosus
copious281	C. siamensis	Crocodylus siamensis
copious281	Crocodilus siamensis	Crocodilus siamensis
copious281	Crocodylus mindorensis	Crocodylus mindorensis
copious283	S. Thiseltoni	Shorea thiseltoni
copious283	Shorea astrosticta	Shorea astrosticta
copious283	Shorea leprosula	Shorea leprosula
copious283	Shorea scutulata	Shorea scutulata
copious284	Vatica cinerea	Vatica cinerea
copious284	Vatica Maingayi	Vatica maingayi
copious284	Vatica nitens	Vatica nitens
copious285	Melia Azedarach	Melia azedarach
copious286	Acanthaster planci	Acanthaster planci
copious286	Acropora cervicornis	Acropora cervicornis
copious286	Adamsia carciniopados	Adamsia carciniopados
copious286	Aiptasia mutabilis	Aiptasia mutabilis
copious286	Amphianthus dohrnii	Amphianthus dohrnii
copious286	Aurelia aurita	Aurelia aurita
