species374	PMID:20943971	vir	013	J Virol. 85(1):550-67, 2011
species375	PMID:20817000	myc	098	Fungal Genet Biol. 47(12):1034-43, 2010
species376	PMID:21097609	bac	052	J Bacteriol. 193(3):620-30, 2011
species377	PMID:21097610	bac	053	J Bacteriol. 193(3):791-2, 2011
species378	PMID:21453963	med	080	Lancet. 377(9774):1367-77, 2011
species379	PMID:21097612	bac	055	J Bacteriol. 193(3):723-33, 2011
species380	PMID:21057010	bac	041	J Bacteriol. 193(2):449-59, 2011
species381	PMID:21097618	bac	059	J Bacteriol. 193(3):679-85, 2011
species382	PMID:21057008	bac	039	J Bacteriol. 193(2):389-98, 2011
species383	PMID:21097626	bac	062	J Bacteriol. 193(2):429-40, 2011
species384	PMID:21097627	bac	063	J Bacteriol. 193(2):563-74, 2011
species385	PMID:21097629	bac	065	J Bacteriol. 193(3):734-43, 2011
species386	PMID:21097630	bac	066	J Bacteriol. 193(2):411-20, 2011
species387	PMID:20962080	vir	026	J Virol. 85(1):440-7, 2011
species388	PMID:21097632	bac	068	J Bacteriol. 193(2):421-8, 2011
species389	PMID:21511329	med	099	Lancet. 378(9785):73-85, 2011
species390	PMID:21097634	bac	070	J Bacteriol. 193(2):358-66, 2011
species391	PMID:21097635	bac	071	J Bacteriol. 193(2):540-50, 2011
species392	PMID:21269674	med	040	Lancet. 377(9767):769-81, 2011
species393	PMID:21269678	med	043	Lancet. 377(9765):599-609, 2011
species394	PMID:21029749	vir	088	J Virol Methods. 171(1):163-8, 2011
species395	PMID:21492929	med	088	Lancet. 378(9807):1962-73, 2011
species396	PMID:21349577	med	057	Lancet. 377(9771):1103-12, 2011
species397	PMID:21134480	myc	037	Fungal Genet Biol. 48(4):388-99, 2011
species398	PMID:22004876	myc	084	Fungal Genet Biol. 48(12):1096-107, 2011
species399	PMID:21435599	med	071	Lancet Neurol. 10(4):349-56, 2011
species400	PMID:21105872	zoo	034	J Anim Ecol. 80(2):466-76, 2011
species401	PMID:21435601	med	073	Lancet Neurol. 10(4):383-94, 2011
species402	PMID:20946131	bot	074	New Phytol. 189(2):494-506, 2011
species403	PMID:20817114	myc	014	Fungal Genet Biol. 48(3):297-305, 2011
species404	PMID:20817115	myc	099	Fungal Genet Biol. 47(12):981-93, 2010
species405	PMID:21632222	pro	092	Eur J Protistol. 47(3):214-23, 2011
species406	PMID:21632223	pro	093	Eur J Protistol. 47(3):208-13, 2011
species407	PMID:21435600	med	072	Lancet Neurol. 10(4):372-82, 2011
species408	PMID:21419234	myc	075	Fungal Genet Biol. 48(8):840-8, 2011
species409	PMID:20601041	myc	005	Fungal Genet Biol. 48(1):49-61, 2011
species410	PMID:21488872	zoo	096	J Anim Ecol. 80(5):918-28, 2011
species411	PMID:21601521	pro	040	Protist. 162(4):616-36, 2011
species412	PMID:21118199	zoo	035	J Anim Ecol. 80(2):352-60, 2011
species413	PMID:21118200	zoo	036	J Anim Ecol. 80(2):403-13, 2011
species414	PMID:21282046	pro	079	Eur J Protistol. 47(2):138-43, 2011
species415	PMID:20139282	pro	045	Int J Syst Evol Microbiol. 61(Pt 1):210-9, 2011
species416	PMID:20923690	vir	007	J Virol Methods. 171(1):26-33, 2011
species417	PMID:21277986	myc	059	Fungal Genet Biol. 48(5):544-53, 2011
species418	PMID:21376291	med	065	Lancet Oncol. 12(3):286-95, 2011
species419	PMID:21376292	med	066	Lancet Oncol. 12(3):306-12, 2011
species420	PMID:20923688	vir	005	J Virol Methods. 171(1):280-3, 2011
species421	PMID:20868393	bot	065	New Phytol. 189(1):295-307, 2011
species422	PMID:20868394	bot	066	New Phytol. 189(1):253-8, 2011
species423	PMID:21497131	pro	036	Protist. 162(3):423-34, 2011
species424	PMID:21497133	pro	037	Protist. 162(4):650-67, 2011
species425	PMID:20849972	myc	100	Fungal Genet Biol. 47(12):953-61, 2010
species426	PMID:21435708	med	074	Lancet. 377(9773):1264-75, 2011
species427	PMID:21169483	bac	097	J Bacteriol. 193(5):1054-64, 2011
species428	PMID:20964685	zoo	021	J Anim Ecol. 80(1):148-58, 2011
species429	PMID:21169486	bac	099	J Bacteriol. 193(5):1191-200, 2011
species430	PMID:20964687	zoo	023	J Anim Ecol. 80(1):282-93, 2011
species431	PMID:21169488	bac	100	J Bacteriol. 193(4):918-31, 2011
species432	PMID:21418211	zoo	086	J Anim Ecol. 80(4):854-63, 2011
species433	PMID:20964692	bot	033	New Phytol. 190(2):488-98, 2011
species434	PMID:20964693	bot	084	New Phytol. 189(2):568-79, 2011
species435	PMID:20964694	bot	035	New Phytol. 189(3):790-6, 2011
species436	PMID:21071191	pro	075	Eur J Protistol. 47(1):24-8, 2011
species437	PMID:20888926	myc	021	Fungal Genet Biol. 48(3):266-74, 2011
species438	PMID:21601644	myc	094	Fungal Genet Biol. 48(9):914-20, 2011
species439	PMID:21889597	myc	077	Fungal Genet Biol. 48(11):1034-43, 2011
species440	PMID:21118326	ent	019	Insect Mol Biol. 20(2):201-13, 2011
species441	PMID:20659575	myc	007	Fungal Genet Biol. 48(1):62-9, 2011
species442	PMID:21349764	pro	031	Protist. 162(4):637-49, 2011
species443	PMID:21349766	med	058	Lancet Oncol. 12(9):913-22, 2011
species444	PMID:20519149	myc	002	Fungal Genet Biol. 48(1):35-48, 2011
species445	PMID:21147032	med	017	Lancet Oncol. 12(8):815-24, 2011
species446	PMID:21029103	bot	086	New Phytol. 189(2):549-56, 2011
species447	PMID:20831646	bot	003	New Phytol. 189(1):94-105, 2011
species448	PMID:21147039	med	019	Lancet Neurol. 10(2):162-72, 2011
species449	PMID:20663713	pro	006	Protist. 162(1):177-87, 2011
species450	PMID:20663714	pro	007	Protist. 162(1):100-14, 2011
species451	PMID:21497073	pro	086	Eur J Protistol. 47(3):235-7, 2011
species452	PMID:20825517	zoo	007	J Anim Ecol. 80(1):159-70, 2011
species453	PMID:21163445	med	020	Lancet Neurol. 10(1):63-74, 2011
species454	PMID:21163446	med	021	Lancet Neurol. 10(1):83-98, 2011
species455	PMID:21163447	med	022	Lancet Neurol. 10(1):99-108, 2011
species456	PMID:21466552	zoo	092	J Anim Ecol. 80(5):1042-8, 2011
species457	PMID:21466553	zoo	093	J Anim Ecol. 80(5):1012-23, 2011
species458	PMID:21466554	zoo	094	J Anim Ecol. 80(5):968-75, 2011
species459	PMID:21239227	pro	025	Protist. 162(3):435-48, 2011
species460	PMID:21239228	pro	026	Protist. 162(3):405-22, 2011
species461	PMID:21272001	zoo	060	J Anim Ecol. 80(3):548-57, 2011
species462	PMID:21126599	myc	036	Fungal Genet Biol. 48(3):275-84, 2011
species463	PMID:21458376	med	081	Lancet Neurol. 10(5):457-70, 2011
species464	PMID:20946384	zoo	019	J Anim Ecol. 80(1):57-68, 2011
species465	PMID:21118420	bot	036	Plant Cell Environ. 34(3):465-79, 2011
species466	PMID:21118421	bot	037	Plant Cell Environ. 34(3):480-500, 2011
species467	PMID:21118422	bot	088	Plant Cell Environ. 34(3):501-13, 2011
species468	PMID:21118423	bot	039	Plant Cell Environ. 34(3):514-24, 2011
species469	PMID:21118424	bot	040	Plant Cell Environ. 34(3):525-34, 2011
species470	PMID:21091811	ent	017	Insect Mol Biol. 20(2):189-99, 2011
species471	PMID:20825576	bot	004	Plant Cell Environ. 34(1):65-75, 2011
species472	PMID:20825578	bot	006	Plant Cell Environ. 34(1):43-51, 2011
species473	PMID:20825579	bot	007	Plant Cell Environ. 34(1):76-88, 2011
species474	PMID:21057007	bac	038	J Bacteriol. 193(3):695-705, 2011
species475	PMID:21241328	bot	093	Plant Cell Environ. 34(5):717-28, 2011
species476	PMID:21057009	bac	040	J Bacteriol. 193(2):485-96, 2011
species477	PMID:20946418	bot	075	New Phytol. 189(1):148-59, 2011
species478	PMID:20946419	bot	076	New Phytol. 189(2):428-37, 2011
species479	PMID:20946420	bot	077	New Phytol. 189(2):593-601, 2011
species480	PMID:20735493	ent	001	Insect Mol Biol. 20(1):135-40, 2011
species481	PMID:21093904	med	014	Lancet. 377(9769):956-65, 2011
species482	PMID:21517842	zoo	097	J Anim Ecol. 80(5):1034-41, 2011
species483	PMID:20971037	pro	021	Protist. 162(2):253-67, 2011
species484	PMID:21237280	myc	054	Fungal Genet Biol. 48(4):408-17, 2011
species485	PMID:20962093	vir	039	J Virol. 85(1):43-50, 2011
species486	PMID:21429803	med	070	Lancet Infect Dis. 11(5):394-407, 2011
species487	PMID:21073454	zoo	030	J Anim Ecol. 80(2):320-31, 2011
species488	PMID:21073455	zoo	031	J Anim Ecol. 80(2):438-47, 2011
species489	PMID:20874804	bot	018	New Phytol. 189(1):176-89, 2011
species490	PMID:21450337	med	076	Lancet. 377(9773):1276-87, 2011
species491	PMID:22056520	myc	086	Fungal Genet Biol. 48(12):1146-52, 2011
species492	PMID:22056521	myc	087	Fungal Genet Biol. 48(12):1116-23, 2011
species493	PMID:22056522	myc	088	Fungal Genet Biol. 48(12):1139-45, 2011
species494	PMID:20964686	zoo	022	J Anim Ecol. 80(1):192-203, 2011
species495	PMID:20958807	ent	011	Insect Mol Biol. 20(2):153-64, 2011
species496	PMID:20958808	ent	012	Insect Mol Biol. 20(2):141-52, 2011
species497	PMID:21333593	pro	030	Protist. 162(2):315-31, 2011
species498	PMID:21039565	bot	096	New Phytol. 190(2):369-78, 2011
species499	PMID:21155770	zoo	039	J Anim Ecol. 80(2):365-74, 2011
species500	PMID:20708961	pro	014	Protist. 162(1):33-57, 2011
species501	PMID:21155771	zoo	040	J Anim Ecol. 80(2):384-92, 2011
species502	PMID:20946532	ent	007	Insect Mol Biol. 20(1):125-33, 2011
species503	PMID:21784165	myc	068	Fungal Genet Biol. 48(10):966-78, 2011
species504	PMID:20946534	ent	008	Insect Mol Biol. 20(1):115-24, 2011
species505	PMID:20870768	bac	001	J Bacteriol. 193(1):82-90, 2011
species506	PMID:20682355	myc	009	Fungal Genet Biol. 48(2):80-91, 2011
species507	PMID:22001287	myc	082	Fungal Genet Biol. 48(12):1077-86, 2011
species508	PMID:22001288	myc	083	Fungal Genet Biol. 48(12):1130-8, 2011
species509	PMID:21945996	myc	081	Fungal Genet Biol. 48(12):1087-95, 2011
species510	PMID:20719250	myc	095	Fungal Genet Biol. 47(12):994-1000, 2010
species511	PMID:20719251	myc	096	Fungal Genet Biol. 47(12):973-80, 2010
species512	PMID:20946587	bot	012	Plant Cell Environ. 34(1):137-48, 2011
species513	PMID:20946588	bot	063	Plant Cell Environ. 34(1):1-20, 2011
species514	PMID:20946589	bot	014	Plant Cell Environ. 34(1):149-61, 2011
species515	PMID:21376670	med	067	Lancet Infect Dis. 11(4):326-31, 2011
species516	PMID:20934313	pro	072	Eur J Protistol. 47(1):10-5, 2011
species517	PMID:21585579	ent	042	Insect Mol Biol. 20(4):519-27, 2011
species518	PMID:21163702	med	023	Lancet Oncol. 12(7):693-702, 2011
species519	PMID:21163703	med	024	Lancet Oncol. 12(6):594-603, 2011
species520	PMID:21143226	zoo	037	J Anim Ecol. 80(2):342-51, 2011
species521	PMID:21251018	bot	049	Plant Cell Environ. 34(4):580-91, 2011
species522	PMID:21114562	ent	018	Insect Mol Biol. 20(2):215-24, 2011
species523	PMID:20807371	bot	001	Plant Cell Environ. 34(1):33-42, 2011
species524	PMID:20807372	bot	002	Plant Cell Environ. 34(1):21-32, 2011
species525	PMID:20713166	myc	010	Fungal Genet Biol. 48(2):208-15, 2011
species526	PMID:20807375	bot	053	Plant Cell Environ. 34(2):179-91, 2011
species527	PMID:20854480	ent	004	Insect Mol Biol. 20(1):1-13, 2011
species528	PMID:20854481	ent	005	Insect Mol Biol. 20(1):75-85, 2011
species529	PMID:20854482	ent	006	Insect Mol Biol. 20(1):105-14, 2011
species530	PMID:21929695	ent	078	Insect Mol Biol. 20(6):763-73, 2011
species531	PMID:20934378	pro	020	Protist. 162(2):304-14, 2011
species532	PMID:21075922	bac	042	J Bacteriol. 193(2):349-57, 2011
species533	PMID:21037011	bac	034	J Bacteriol. 193(1):301-2, 2011
species534	PMID:20923689	vir	006	J Virol Methods. 171(2):394-400, 2011
species535	PMID:21198588	zoo	048	J Anim Ecol. 80(3):668-80, 2011
species536	PMID:20643581	pro	002	Protist. 162(1):142-53, 2011
species537	PMID:21198590	zoo	050	J Anim Ecol. 80(3):558-68, 2011
species538	PMID:21126914	med	016	Lancet Infect Dis. 11(1):45-56, 2011
species539	PMID:20868395	bot	067	New Phytol. 189(1):335-46, 2011
species540	PMID:21037014	bac	036	J Bacteriol. 193(1):91-7, 2011
species541	PMID:21241815	myc	055	Fungal Genet Biol. 48(4):400-7, 2011
species542	PMID:21284624	zoo	061	J Anim Ecol. 80(3):528-38, 2011
species543	PMID:20719377	med	006	Lancet. 377(9760):165-77, 2011
species544	PMID:21034772	vir	092	J Virol Methods. 171(1):149-55, 2011
species545	PMID:21034773	vir	093	J Virol Methods. 171(1):195-9, 2011
species546	PMID:21034774	vir	094	J Virol Methods. 171(1):190-4, 2011
species547	PMID:21034775	vir	095	J Virol Methods. 171(1):169-75, 2011
species548	PMID:21034776	vir	096	J Virol Methods. 171(1):183-9, 2011
species549	PMID:21366562	zoo	070	J Anim Ecol. 80(4):864-74, 2011
species550	PMID:20154331	pro	053	Int J Syst Evol Microbiol. 61(Pt 1):45-52, 2011
species551	PMID:21366565	zoo	073	J Anim Ecol. 80(4):761-70, 2011
species552	PMID:20850479	vir	001	J Virol Methods. 171(2):323-8, 2011
species553	PMID:20735792	zoo	002	J Anim Ecol. 80(1):19-38, 2011
species554	PMID:21362491	myc	067	Fungal Genet Biol. 48(9):849-57, 2011
species555	PMID:21362493	myc	069	Fungal Genet Biol. 48(7):677-84, 2011
species556	PMID:21247806	med	037	Lancet Neurol. 10(4):357-71, 2011
species557	PMID:21145408	myc	039	Fungal Genet Biol. 48(5):526-36, 2011
species558	PMID:21145409	myc	040	Fungal Genet Biol. 48(3):285-96, 2011
species559	PMID:21145410	myc	041	Fungal Genet Biol. 48(3):335-41, 2011
species560	PMID:21397320	med	068	Lancet. 377(9772):1184-97, 2011
species561	PMID:21227490	med	032	Lancet. 377(9766):668-79, 2011
species562	PMID:21477200	ent	037	Insect Mol Biol. 20(4):457-64, 2011
species563	PMID:21477201	zoo	095	J Anim Ecol. 80(5):1049-60, 2011
species564	PMID:21700437	pro	098	Eur J Protistol. 47(4):274-86, 2011
species565	PMID:21907298	myc	078	Fungal Genet Biol. 48(12):1124-9, 2011
species566	PMID:20977507	ent	013	Insect Mol Biol. 20(1):15-27, 2011
species567	PMID:20977508	ent	014	Insect Mol Biol. 20(2):165-75, 2011
species568	PMID:20946918	vir	014	J Virol Methods. 171(1):13-20, 2011
species569	PMID:21481448	med	087	Lancet. 378(9790):515-25, 2011
species570	PMID:21169487	bac	100	J Bacteriol. 193(5):1023-33, 2011
species571	PMID:20817555	pro	016	Protist. 162(2):222-36, 2011
species572	PMID:20980517	vir	076	J Virol. 85(1):348-56, 2011
species573	PMID:21094264	myc	032	Fungal Genet Biol. 48(6):573-84, 2011
species574	PMID:21047956	vir	099	J Virol. 85(1):286-95, 2011
species575	PMID:20880022	zoo	016	J Anim Ecol. 80(2):422-30, 2011
species576	PMID:20880023	zoo	017	J Anim Ecol. 80(1):183-91, 2011
species577	PMID:20965267	myc	026	Fungal Genet Biol. 48(6):592-601, 2011
species578	PMID:21802913	pro	099	Eur J Protistol. 47(4):287-94, 2011
species579	PMID:20807586	myc	012	Fungal Genet Biol. 48(1):23-34, 2011
species580	PMID:21097611	bac	054	J Bacteriol. 193(3):795-6, 2011
species581	PMID:21155769	zoo	038	J Anim Ecol. 80(2):477-83, 2011
species582	PMID:20674490	pro	008	Protist. 162(1):70-84, 2011
species583	PMID:20674491	pro	009	Protist. 162(2):249-52, 2011
species584	PMID:21155773	zoo	042	J Anim Ecol. 80(2):495-503, 2011
species585	PMID:21036992	bac	021	J Bacteriol. 193(2):516-26, 2011
species586	PMID:21036993	bac	022	J Bacteriol. 193(1):319-20, 2011
species587	PMID:21036994	bac	023	J Bacteriol. 193(1):283-5, 2011
species588	PMID:21036995	bac	024	J Bacteriol. 193(1):22-9, 2011
species589	PMID:21036997	bac	025	J Bacteriol. 193(1):292-5, 2011
species590	PMID:21037000	bac	026	J Bacteriol. 193(2):329-39, 2011
species591	PMID:21037002	bac	027	J Bacteriol. 193(1):305-6, 2011
species592	PMID:21037003	bac	028	J Bacteriol. 193(1):116-24, 2011
species593	PMID:21037004	bac	029	J Bacteriol. 193(1):190-6, 2011
species594	PMID:21037006	bac	030	J Bacteriol. 193(1):323-4, 2011
species595	PMID:21037007	bac	031	J Bacteriol. 193(1):205-14, 2011
species596	PMID:21037010	bac	033	J Bacteriol. 193(1):154-62, 2011
species597	PMID:21075923	bac	043	J Bacteriol. 193(2):497-505, 2011
species598	PMID:21075924	bac	044	J Bacteriol. 193(2):460-72, 2011
species599	PMID:21037013	bac	035	J Bacteriol. 193(1):303-4, 2011
species600	PMID:20154326	pro	048	Int J Syst Evol Microbiol. 61(Pt 1):81-5, 2011
species601	PMID:20154327	pro	049	Int J Syst Evol Microbiol. 61(Pt 1):86-90, 2011
species602	PMID:20154328	pro	050	Int J Syst Evol Microbiol. 61(Pt 1):71-5, 2011
species603	PMID:21075929	bac	049	J Bacteriol. 193(2):580-2, 2011
species604	PMID:21075931	bac	050	J Bacteriol. 193(2):399-410, 2011
species605	PMID:21227486	med	030	Lancet. 377(9763):413-28, 2011
species606	PMID:21227489	med	031	Lancet. 377(9767):760-8, 2011
species607	PMID:22182605	ent	082	Environ Entomol. 40(1):8-14, 2011
species608	PMID:21397475	pro	082	Eur J Protistol. 47(3):231-4, 2011
species609	PMID:21820070	myc	072	Fungal Genet Biol. 48(11):1056-61, 2011
species610	PMID:21227494	med	034	Lancet. 377(9762):332-49, 2011
species611	PMID:21839848	myc	073	Fungal Genet Biol. 48(11):1012-9, 2011
species612	PMID:21227499	med	035	Lancet. 377(9765):587-98, 2011
species613	PMID:21227500	med	036	Lancet. 377(9761):252-69, 2011
species614	PMID:20980521	vir	080	J Virol. 85(1):254-63, 2011
species615	PMID:21112814	pro	022	Protist. 162(2):277-87, 2011
species616	PMID:21440497	pro	035	Protist. 162(5):723-37, 2011
species617	PMID:20964691	bot	082	New Phytol. 189(3):723-35, 2011
species618	PMID:21401589	zoo	077	J Anim Ecol. 80(3):595-602, 2011
species619	PMID:21401590	zoo	078	J Anim Ecol. 80(3):632-9, 2011
species620	PMID:21401592	zoo	080	J Anim Ecol. 80(4):742-52, 2011
species621	PMID:21219328	zoo	051	J Anim Ecol. 80(3):640-9, 2011
species622	PMID:21269675	med	041	Lancet. 377(9764):516-25, 2011
species623	PMID:20854394	bot	013	New Phytol. 189(1):83-93, 2011
species624	PMID:21699593	ent	050	Insect Mol Biol. 20(5):587-98, 2011
species625	PMID:21699594	ent	053	Insect Mol Biol. 20(5):599-608, 2011
species626	PMID:21699595	ent	051	Insect Mol Biol. 20(5):609-18, 2011
species627	PMID:21699596	ent	052	Insect Mol Biol. 20(5):553-65, 2011
species628	PMID:20831730	zoo	010	J Anim Ecol. 80(1):294-305, 2011
species629	PMID:21054381	zoo	028	J Anim Ecol. 80(1):244-58, 2011
species630	PMID:20964684	zoo	020	J Anim Ecol. 80(1):79-88, 2011
species631	PMID:21406243	myc	074	Fungal Genet Biol. 48(8):812-22, 2011
species632	PMID:21115655	bac	072	J Bacteriol. 193(3):706-14, 2011
species633	PMID:21615578	ent	043	Insect Mol Biol. 20(4):529-40, 2011
species634	PMID:21148724	bac	085	J Bacteriol. 193(6):1341-50, 2011
species635	PMID:21115657	bac	074	J Bacteriol. 193(3):611-9, 2011
species636	PMID:21148728	bac	088	J Bacteriol. 193(4):932-43, 2011
species637	PMID:21148729	bac	088	J Bacteriol. 193(4):815-21, 2011
species638	PMID:20840506	bot	056	New Phytol. 189(1):190-9, 2011
species639	PMID:21148731	bac	090	J Bacteriol. 193(4):887-95, 2011
species640	PMID:21148732	bac	091	J Bacteriol. 193(4):875-86, 2011
species641	PMID:21148733	bac	094	J Bacteriol. 193(4):854-61, 2011
species642	PMID:20840510	bot	008	New Phytol. 189(1):200-9, 2011
species643	PMID:20840511	bot	059	New Phytol. 190(2):442-56, 2011
species644	PMID:21349440	med	054	Lancet Neurol. 10(3):253-63, 2011
species645	PMID:21349442	med	056	Lancet Neurol. 10(3):275-9, 2011
species646	PMID:21855306	pro	100	Eur J Protistol. 47(4):256-73, 2011
species647	PMID:21272658	myc	056	Fungal Genet Biol. 48(5):537-43, 2011
species648	PMID:20955221	bot	015	Plant Cell Environ. 34(2):230-44, 2011
species649	PMID:20958806	ent	010	Insect Mol Biol. 20(1):29-44, 2011
species650	PMID:20958303	bot	028	New Phytol. 189(2):536-48, 2011
species651	PMID:20708960	pro	013	Protist. 162(1):85-99, 2011
species652	PMID:20708962	pro	015	Protist. 162(2):237-48, 2011
species653	PMID:20974179	vir	052	J Virol Methods. 171(1):129-33, 2011
species654	PMID:20139281	pro	044	Int J Syst Evol Microbiol. 61(Pt 1):40-4, 2011
species655	PMID:20980498	vir	057	J Virol. 85(1):497-509, 2011
species656	PMID:20619886	med	005	Lancet. 377(9759):85-95, 2011
species657	PMID:20980500	vir	059	J Virol. 85(1):178-88, 2011
species658	PMID:20950650	vir	015	J Virol Methods. 171(1):67-73, 2011
species659	PMID:20854397	bot	064	New Phytol. 189(1):122-34, 2011
species660	PMID:20971134	vir	051	J Virol Methods. 171(1):102-6, 2011
species661	PMID:21294724	zoo	062	J Anim Ecol. 80(2):307-9, 2011
species662	PMID:21097608	bac	051	J Bacteriol. 193(3):670-8, 2011
species663	PMID:21514890	med	100	Lancet Neurol. 10(6):538-49, 2011
species664	PMID:21895819	ent	059	Insect Mol Biol. 20(6):701-11, 2011
species665	PMID:21097613	bac	056	J Bacteriol. 193(3):640-8, 2011
species666	PMID:21323920	zoo	064	J Anim Ecol. 80(3):603-14, 2011
species667	PMID:21097617	bac	058	J Bacteriol. 193(3):715-22, 2011
species668	PMID:21815956	ent	057	Insect Mol Biol. 20(5):651-65, 2011
species669	PMID:20880021	zoo	015	J Anim Ecol. 80(1):39-48, 2011
species670	PMID:21097623	bac	060	J Bacteriol. 193(2):473-84, 2011
species671	PMID:20880024	zoo	018	J Anim Ecol. 80(1):49-56, 2011
species672	PMID:21097625	bac	061	J Bacteriol. 193(2):367-76, 2011
species673	PMID:21514396	myc	082	Fungal Genet Biol. 48(7):714-24, 2011
species674	PMID:21097631	bac	067	J Bacteriol. 193(2):441-8, 2011
species675	PMID:20840608	zoo	013	J Anim Ecol. 80(1):215-24, 2011
species676	PMID:20840611	bot	062	New Phytol. 189(1):218-28, 2011
species677	PMID:21793956	ent	055	Insect Mol Biol. 20(5):667-74, 2011
species678	PMID:21585578	ent	041	Insect Mol Biol. 20(4):417-28, 2011
species679	PMID:20807339	bot	051	New Phytol. 189(1):272-81, 2011
species680	PMID:21199021	ent	025	Insect Mol Biol. 20(3):323-34, 2011
species681	PMID:21269677	med	042	Lancet. 377(9766):680-9, 2011
species682	PMID:21269682	med	044	Lancet. 377(9768):863-73, 2011
species683	PMID:21269685	med	047	Lancet. 377(9763):429-37, 2011
species684	PMID:20650684	pro	005	Protist. 162(1):168-76, 2011
species685	PMID:20951744	vir	020	J Virol Methods. 171(1):81-5, 2011
species686	PMID:21220037	myc	051	Fungal Genet Biol. 48(6):631-40, 2011
species687	PMID:20887752	vir	004	J Virol Methods. 171(1):21-5, 2011
species688	PMID:20173002	pro	056	Int J Syst Evol Microbiol. 61(Pt 1):148-54, 2011
species689	PMID:20173003	pro	057	Int J Syst Evol Microbiol. 61(Pt 1):144-7, 2011
species690	PMID:20173005	pro	059	Int J Syst Evol Microbiol. 61(Pt 1):132-7, 2011
species691	PMID:20854479	ent	003	Insect Mol Biol. 20(1):97-104, 2011
species692	PMID:20173008	pro	062	Int J Syst Evol Microbiol. 61(Pt 1):118-22, 2011
species693	PMID:20173010	pro	064	Int J Syst Evol Microbiol. 61(Pt 1):91-8, 2011
species694	PMID:21226710	zoo	052	J Anim Ecol. 80(3):577-85, 2011
species695	PMID:21272792	med	046	Lancet Infect Dis. 11(2):119-30, 2011
species696	PMID:21272793	med	047	Lancet Infect Dis. 11(2):131-41, 2011
species697	PMID:21131485	bac	077	J Bacteriol. 193(4):832-41, 2011
species698	PMID:21131487	bac	078	J Bacteriol. 193(4):971-8, 2011
species699	PMID:21131488	bac	079	J Bacteriol. 193(3):631-9, 2011
species700	PMID:21397712	myc	072	Fungal Genet Biol. 48(7):725-30, 2011
species701	PMID:21131490	bac	080	J Bacteriol. 193(3):759-67, 2011
species702	PMID:21087459	zoo	033	J Anim Ecol. 80(2):332-41, 2011
species703	PMID:21131495	bac	083	J Bacteriol. 193(3):783-4, 2011
species704	PMID:21131497	bac	084	J Bacteriol. 193(3):599-610, 2011
species705	PMID:21521137	ent	062	J Insect Sci. 11:10, 2011
species706	PMID:21109491	med	015	Lancet Oncol. 12(3):296-305, 2011
species707	PMID:21521144	ent	069	J Insect Sci. 11:2, 2011
species708	PMID:21558012	myc	085	Fungal Genet Biol. 48(9):904-13, 2011
species709	PMID:21198589	zoo	049	J Anim Ecol. 80(3):539-47, 2011
species710	PMID:21176790	myc	046	Fungal Genet Biol. 48(4):430-7, 2011
species711	PMID:21256455	med	041	Lancet Neurol. 10(2):173-86, 2011
species712	PMID:21115656	bac	073	J Bacteriol. 193(3):649-59, 2011
species713	PMID:21371657	med	062	Lancet Infect Dis. 11(3):236-47, 2011
species714	PMID:20118284	pro	042	Int J Syst Evol Microbiol. 61(Pt 1):20-4, 2011
species715	PMID:20980497	vir	056	J Virol. 85(2):883-94, 2011
species716	PMID:21906194	ent	060	Insect Mol Biol. 20(6):775-86, 2011
species717	PMID:20139283	pro	046	Int J Syst Evol Microbiol. 61(Pt 1):25-9, 2011
species718	PMID:20139284	pro	047	Int J Syst Evol Microbiol. 61(Pt 1):30-4, 2011
species719	PMID:21296405	med	051	Lancet. 377(9769):942-55, 2011
species720	PMID:20980503	vir	062	J Virol. 85(1):146-55, 2011
species721	PMID:20962095	vir	041	J Virol. 85(1):243-53, 2011
species722	PMID:20962077	vir	023	J Virol. 85(1):582-95, 2011
species723	PMID:20980510	vir	069	J Virol. 85(1):366-77, 2011
species724	PMID:20962079	vir	025	J Virol. 85(1):397-409, 2011
species725	PMID:20980513	vir	078	J Virol. 85(1):644-8, 2011
species726	PMID:20962082	vir	028	J Virol. 85(1):568-81, 2011
species727	PMID:20980515	vir	074	J Virol. 85(1):112-22, 2011
species728	PMID:21366564	zoo	072	J Anim Ecol. 80(4):753-60, 2011
species729	PMID:20980519	vir	078	J Virol. 85(2):895-904, 2011
species730	PMID:20980520	vir	079	J Virol. 85(1):189-99, 2011
species731	PMID:21361929	zoo	069	J Anim Ecol. 80(4):809-17, 2011
species732	PMID:20962092	vir	038	J Virol. 85(1):200-7, 2011
species733	PMID:22182621	ent	098	Environ Entomol. 40(1):126-31, 2011
species734	PMID:20962097	vir	043	J Virol. 85(1):21-31, 2011
species735	PMID:20962098	vir	045	J Virol. 85(1):357-65, 2011
species736	PMID:20962100	vir	046	J Virol. 85(1):510-8, 2011
species737	PMID:21269301	zoo	059	J Anim Ecol. 80(3):519-27, 2011
species738	PMID:21166910	ent	020	Insect Mol Biol. 20(3):291-301, 2011
species739	PMID:21521216	zoo	100	J Anim Ecol. 80(5):1088-96, 2011
species740	PMID:20884290	pro	018	Protist. 162(2):207-21, 2011
species741	PMID:21420357	pro	033	Protist. 162(3):373-93, 2011
species742	PMID:21169481	bac	095	J Bacteriol. 193(5):1114-21, 2011
species743	PMID:20880202	bot	058	Plant Cell Environ. 34(1):162-78, 2011
species744	PMID:20880204	bot	010	Plant Cell Environ. 34(2):208-19, 2011
